created_at,text,retweet_count,favorite_count,hashtags,mentions,latitude,longitude,source-url,url
2022-04-06 18:09:59+00:00,"(2/2) and evaluates many factors including the ability to advance, skills growth, company stability, external opportunity, company affinity, and gender diversity.

Thank you to each and every one of Amazon’s employees for all your hard work and dedication. It is Day 1.",111,1613,[],[],,,http://twitter.com/download/iphone,
2022-04-06 18:09:59+00:00,"We must be better every day, and we know there is even more to do, but super proud of Amazon being ranked the #1 place where people want to work by LinkedIn. Their methodology uses LinkedIn’s unique data set from its 810 million members (1/2) https://t.co/Exw8nARKcG",551,6569,[],[],,,http://twitter.com/download/iphone,
2022-04-01 00:25:09+00:00,"We’ve just opened a second humanitarian aid hub to help Ukrainian refugees — this one in Poland. Like the first one we opened in Slovakia, it’s a fulfillment center dedicated to this issue, using our logistics and distribution experience to help. https://t.co/WPizdHc74t",462,5618,[],[],,,http://twitter.com/download/iphone,
2022-03-31 02:02:38+00:00,"So great meeting you and learning about your work, Thomas. Incredible and inspiring. https://t.co/pI75KMcZOk",236,2256,[],[],,,http://twitter.com/download/iphone,https://t.co/pI75KMcZOk
2022-03-30 18:39:52+00:00,https://t.co/C5LsobYQf6,147,1413,[],[],,,http://twitter.com/download/iphone,https://t.co/C5LsobYQf6
2022-03-23 22:26:20+00:00,Two legends of the booth coming to @NFLonPrime. https://t.co/MiKPjdO4ul,117,991,[],['NFLonPrime'],,,http://twitter.com/download/iphone,https://t.co/MiKPjdO4ul
2022-03-23 20:17:27+00:00,"RT @geekwire: Amazon opens supply hub for Ukrainian refugees, its largest humanitarian aid facility ever https://t.co/Dfdm4j61sy",129,0,[],['geekwire'],,,http://twitter.com/download/iphone,https://t.co/Dfdm4j61sy
2022-03-11 01:45:38+00:00,"RT @BezosEarthFund: We were fortunate to witness the beauty of Colombia's Chiribiquete National Park in the Amazon. @JeffBezos, Lauren Sánc…",268,0,[],"['BezosEarthFund', 'JeffBezos']",,,http://twitter.com/download/iphone,
2022-02-14 01:41:17+00:00,LOTR Super Bowl teaser... https://t.co/YgZ2o4rwCB,1307,10645,[],[],,,https://studio.twitter.com,
2022-02-10 14:21:19+00:00,RT @VanityFair: Exclusive 🚨: V.F. has your first official look at @PrimeVideo’s The Lord of the Rings: #TheRingsOfPower. Welcome back to Mi…,3513,0,['TheRingsOfPower'],"['VanityFair', 'PrimeVideo']",,,http://twitter.com/download/iphone,
2022-02-07 15:37:20+00:00,"Alexa, play our new Super Bowl ad. https://t.co/Q4WRjoiFqK",993,8925,[],[],,,http://twitter.com/download/iphone,
2022-01-28 20:44:33+00:00,It was a year ago that the White House launched #Justice40. Proud of the Earth Fund team for helping drive it forward. https://t.co/PFHh4rvkRP,197,1741,['Justice40'],[],,,http://twitter.com/download/iphone,https://t.co/PFHh4rvkRP
2022-01-19 15:00:19+00:00,(2/2) https://t.co/z7wwj3tf50,713,7065,[],[],,,http://twitter.com/download/iphone,
2022-01-19 15:00:02+00:00,Coming this September 2nd. Can’t wait for you to see it. @LOTRonPrime  (1/2) https://t.co/jd0wrPIJAp,2041,27316,[],['LOTRonPrime'],,,http://twitter.com/download/iphone,
2022-01-05 17:47:08+00:00,Thanks @jonerlichman. 25 years ago today. Note the Netscape browser. https://t.co/CqFEt8DpIk,1165,10630,[],['JonErlichman'],,,http://twitter.com/download/iphone,https://t.co/CqFEt8DpIk
2021-12-12 01:59:03+00:00,(2/2) All of Edwardsville should know that the Amazon team is committed to supporting them and will be by their side through this crisis. We extend our fullest gratitude to all the incredible first responders who have worked so tirelessly at the site.,193,2769,[],[],,,http://twitter.com/download/iphone,
2021-12-12 01:59:03+00:00,"The news from Edwardsville is tragic. We’re heartbroken over the loss of our teammates there, and our thoughts and prayers are with their families and loved ones. (1/2)",401,5175,[],[],,,http://twitter.com/download/iphone,
2021-12-10 14:56:39+00:00,Loved being with @MichaelStrahan on Thursday Night Football. Gave him a little something to pack for his flight. https://t.co/fdr3Hz9ojh,316,4531,[],['michaelstrahan'],,,http://twitter.com/download/iphone,
2021-12-10 00:51:02+00:00,"Congrats again, DJ. No one more deserving than you for the People’s Champ Award. https://t.co/RCeRAHkkHX",180,2583,[],[],,,http://twitter.com/download/iphone,https://t.co/RCeRAHkkHX
2021-12-06 19:20:43+00:00,"Today the Washington Post and the world lost an exceptional journalist and remarkable man: long-time Editorial Page Editor Fred Hiatt. I will miss his thoughtfulness, professionalism, and warm friendship. Our thoughts are with his beloved family at this difficult time. https://t.co/NoATYyyy7A",258,2907,[],[],,,http://twitter.com/download/iphone,
2021-12-06 16:52:18+00:00,"RT @BezosEarthFund: We are pleased to announce $443M in grants to advance environmental justice, conserve and restore nature, and improve m…",251,0,[],['BezosEarthFund'],,,http://twitter.com/download/iphone,
2021-11-24 18:30:29+00:00,"Welcome aboard, Michael! https://t.co/UfLHValZoT",326,3673,[],[],,,http://twitter.com/download/iphone,https://t.co/UfLHValZoT
