created_at,text,retweet_count,favorite_count,hashtags,mentions,latitude,longitude,source-url,url
2016-08-08 15:16:19+00:00,These extreme records aren't a fluke—climate change is largely caused by human activity. https://t.co/vENHkR9Exl #ActOnClimate,1473,3367,['ActOnClimate'],[],,,http://twitter.com,https://t.co/vENHkR9Exl
2016-08-06 19:17:13+00:00,"""Team USA reminds the world why America always sets the gold standard."" —President Obama https://t.co/N0gNxp5fEg",1516,7019,[],[],,,http://twitter.com,https://t.co/N0gNxp5fEg
2016-08-05 21:12:10+00:00,President Obama reflects on his experience as a feminist—and his hopes to continue building toward gender equality. https://t.co/77Sy5Fi0kr,3336,11493,[],[],,,http://twitter.com,https://t.co/77Sy5Fi0kr
2016-08-05 19:30:06+00:00,RT @WhiteHouse: FACT: Wages are rising at the fastest pace in 7 years → https://t.co/C8P76lnNkb #JobsReport https://t.co/erXP4sSOsd,580,0,['JobsReport'],['WhiteHouse'],,,http://twitter.com,https://t.co/C8P76lnNkb
2016-08-05 18:18:35+00:00,Today's jobs report underscores what we know to be true: America's economy is the strongest in the world. https://t.co/iXJjuWeOB6,2694,10096,[],[],,,http://twitter.com,
2016-08-05 16:49:43+00:00,This is a good thing for American workers and businesses—but there's more work to do. https://t.co/QGb6k0pwPr,1414,5003,[],[],,,http://twitter.com,
2016-08-05 15:42:51+00:00,Our economy is continuing its comeback. Let's keep up the progress. https://t.co/qUPGBzkqQ5,1375,5976,[],[],,,http://twitter.com,
2016-08-05 14:31:09+00:00,"The economy added 255,000 jobs in July—a record-breaking 77 months of private-sector job growth.",2442,8214,[],[],,,http://twitter.com,
2016-08-04 22:29:15+00:00,It’s President Obama’s last birthday in office—​d​on’t forget to sign ​the card. https://t.co/CLi4FB4WKp,990,4947,[],[],,,http://twitter.com,https://t.co/CLi4FB4WKp
2016-08-04 20:01:09+00:00,Keep that smile going strong. Wish President Obama a happy 55th birthday today: https://t.co/tSHQHvncPX https://t.co/G2qXz14MS1,4113,15236,[],[],,,http://twitter.com,https://t.co/tSHQHvncPX
2016-08-04 17:46:02+00:00,Make President Obama's last birthday in office extra special. Sign the card: https://t.co/DgxEf3bhxa #TBT https://t.co/eEqqEJ114i,1473,6918,['TBT'],[],,,http://twitter.com,https://t.co/DgxEf3bhxa
2016-08-04 16:22:52+00:00,The Clean Power Plan is one of the biggest steps forward in the fight to #ActOnClimate. https://t.co/UBXPe98NUF,1206,5321,['ActOnClimate'],[],,,http://twitter.com,
2016-08-04 14:24:41+00:00,One last birthday as Organizer-in-Chief. Help make it a good one—sign the card now: https://t.co/B5SHzEgogW https://t.co/5CDfypnatQ,1821,8785,[],[],,,http://twitter.com,https://t.co/B5SHzEgogW
2016-08-03 23:32:15+00:00,"Birthday game: stronger. 
Wish President Obama a happy 55th. https://t.co/SXUywd7WiG https://t.co/fs6mKxiGAf",2865,8673,[],[],,,http://twitter.com,https://t.co/SXUywd7WiG
2016-08-03 21:42:57+00:00,"From the Clean Power Plan to the Paris Climate Agreement, the U.S. is leading the way in the fight to #ActOnClimate. https://t.co/aBMaZdrgGB",699,3222,['ActOnClimate'],[],,,http://twitter.com,
2016-08-03 20:06:31+00:00,Don't sleep on this—the President's birthday is tomorrow. Sign the card now: https://t.co/3WFStgOrZs https://t.co/gnVYxrg3Xx,907,4392,[],[],,,http://twitter.com,https://t.co/3WFStgOrZs
2016-08-03 18:35:01+00:00,Today is the one-year anniversary of the Clean Power Plan—show your support in the fight to #ActOnClimate. https://t.co/0knkqAe3oE,487,1903,['ActOnClimate'],[],,,http://twitter.com,https://t.co/0knkqAe3oE
2016-08-03 17:11:59+00:00,The Clean Power Plan will cut carbon pollution from power plants by 32 percent by 2030. #ActOnClimate https://t.co/UDp2Ti5ji1,1380,5392,['ActOnClimate'],[],,,http://twitter.com,
2016-08-03 15:37:16+00:00,Show President Obama some love on his 55th birthday—sign the birthday card. https://t.co/Tzhrrxe07J https://t.co/Bxl1FsOVFd,1664,8993,[],[],,,http://twitter.com,https://t.co/Tzhrrxe07J
2016-08-02 20:46:30+00:00,"Step 1: Sign President Obama's birthday card. 
Step 2: Celebrate. https://t.co/h7pKIzy7cc https://t.co/9tW6bxDIiT",2419,9156,[],[],,,http://twitter.com,https://t.co/h7pKIzy7cc
2016-08-02 19:45:37+00:00,Senate leaders are weakening our highest court by refusing to vote on Judge Garland. https://t.co/FPgZJBQKL5 #DoYourJob,626,2120,['DoYourJob'],[],,,http://twitter.com,https://t.co/FPgZJBQKL5
2016-08-02 18:21:55+00:00,It has been a record-breaking 139 days since Judge Garland was nominated and still no hearing or vote. #DoYourJob https://t.co/IX6RxQ300I,7036,15757,['DoYourJob'],[],,,http://twitter.com,
2016-08-02 16:41:49+00:00,"Supreme Court seats: 9
Current number of Justices: 8
Number of hearings/votes on President Obama's nominee: 0
https://t.co/lpyEEkFhrf",1562,3778,[],[],,,http://twitter.com,https://t.co/lpyEEkFhrf
2016-08-02 15:28:10+00:00,44 is turning 55. Celebrate—sign the card. https://t.co/608nLDOLP4,728,3987,[],[],,,http://twitter.com,https://t.co/608nLDOLP4
2016-08-01 20:58:54+00:00,Judge Garland should get a fair hearing and an up-or-down vote from the Senate. Speak out. https://t.co/7pWxq5J2DO #DoYourJob,813,2682,['DoYourJob'],[],,,http://twitter.com,https://t.co/7pWxq5J2DO
